order_id,order_date,bike_model,quantity
1388,2025-03-30,Trailhawk 700,2
1389,2025-03-30,Metro Commuter,1
1390,2025-03-31,Metro Commuter,1
1391,2025-03-31,Metro Commuter,2
1392,2025-03-31,Metro Commuter,4
1393,2025-03-31,Coastal Cruiser,1
1394,2025-04-02,Metro Commuter,3
1395,2025-04-02,Kids Explorer 20,3
1396,2025-04-03,Metro Commuter,1
1397,2025-04-03,Kids Explorer 20,15
1398,2025-04-03,Coastal Cruiser,2
1399,2025-04-03,Trailhawk 700,5
1400,2025-04-03,Metro Commuter,1
1401,2025-04-03,Trailhawk 700,1
1402,2025-04-03,Kids Explorer 20,3
1403,2025-04-04,Gravel Voyager,1
1404,2025-04-04,Summit Climber,3
1405,2025-04-05,Metro Commuter,4
1406,2025-04-05,Gravel Voyager,1
1407,2025-04-06,Gravel Voyager,2
1408,2025-04-06,Summit Climber,21
1409,2025-04-06,Kids Explorer 20,1
1410,2025-04-07,Summit Climber,2
1411,2025-04-07,Summit Climber,3
1412,2025-04-07,Coastal Cruiser,1
1413,2025-04-07,Metro Commuter,1
1414,2025-04-08,Kids Explorer 20,2
1415,2025-04-09,Coastal Cruiser,4
1416,2025-04-09,Coastal Cruiser,34
1417,2025-04-10,Coastal Cruiser,4
1418,2025-04-11,Metro Commuter,3
1419,2025-04-11,Trailhawk 700,1
1420,2025-04-11,Coastal Cruiser,4
1421,2025-04-12,Summit Climber,3
1422,2025-04-13,Trailhawk 700,1
1423,2025-04-13,Summit Climber,2
1424,2025-04-13,Gravel Voyager,1
1425,2025-04-15,Kids Explorer 20,1
1426,2025-04-15,Coastal Cruiser,1
1427,2025-04-15,Metro Commuter,5
1428,2025-04-15,Metro Commuter,4
1429,2025-04-15,Trailhawk 700,5
1430,2025-04-16,Kids Explorer 20,1
1431,2025-04-16,Coastal Cruiser,1
1432,2025-04-16,Trailhawk 700,3
1433,2025-04-17,Metro Commuter,3
1434,2025-04-17,Trailhawk 700,2
1435,2025-04-17,Metro Commuter,4
1436,2025-04-17,Kids Explorer 20,1
1437,2025-04-18,Metro Commuter,4
1438,2025-04-18,Trailhawk 700,3
1439,2025-04-18,Summit Climber,4
1440,2025-04-18,Kids Explorer 20,2
1441,2025-04-18,Gravel Voyager,3
1442,2025-04-19,Metro Commuter,45
1443,2025-04-19,Kids Explorer 20,1
1444,2025-04-19,Gravel Voyager,1
1445,2025-04-20,Trailhawk 700,5
1446,2025-04-20,Gravel Voyager,4
1447,2025-04-21,Coastal Cruiser,1
1448,2025-04-21,Trailhawk 700,2
1449,2025-04-21,Trailhawk 700,1
1450,2025-04-21,Metro Commuter,4
1451,2025-04-21,Metro Commuter,2
1452,2025-04-22,Trailhawk 700,3
1453,2025-04-22,Kids Explorer 20,1
1454,2025-04-22,Summit Climber,1
1455,2025-04-24,Trailhawk 700,1
1456,2025-04-24,Trailhawk 700,1
1457,2025-04-24,Gravel Voyager,1
1458,2025-04-24,Summit Climber,2
1459,2025-04-25,Coastal Cruiser,1
1460,2025-04-25,Coastal Cruiser,1
1461,2025-04-25,Trailhawk 700,1
1462,2025-04-26,Coastal Cruiser,2
1463,2025-04-26,Trailhawk 700,1
1464,2025-04-26,Coastal Cruiser,1
1465,2025-04-27,Gravel Voyager,1
1466,2025-04-27,Trailhawk 700,1
1467,2025-04-28,Kids Explorer 20,2
1468,2025-04-28,Kids Explorer 20,1
1469,2025-04-29,Metro Commuter,1
1470,2025-04-29,Metro Commuter,46
1471,2025-04-29,Trailhawk 700,2
1472,2025-04-30,Summit Climber,4
1473,2025-04-30,Trailhawk 700,1
1474,2025-05-01,Trailhawk 700,3
1475,2025-05-01,Trailhawk 700,1
1476,2025-05-01,Trailhawk 700,1
1477,2025-05-02,Kids Explorer 20,2
1478,2025-05-02,Summit Climber,2
1479,2025-05-02,Metro Commuter,1
1480,2025-05-03,Summit Climber,2
1481,2025-05-03,Kids Explorer 20,19
1482,2025-05-03,Metro Commuter,1
1483,2025-05-04,Metro Commuter,1
1484,2025-05-04,Kids Explorer 20,1
1485,2025-05-04,Gravel Voyager,2
1486,2025-05-05,Gravel Voyager,1
1487,2025-05-05,Coastal Cruiser,3
1488,2025-05-06,Kids Explorer 20,3
1489,2025-05-06,Summit Climber,1
1490,2025-05-06,Trailhawk 700,1
1491,2025-05-06,Trailhawk 700,1
1492,2025-05-06,Metro Commuter,4
1493,2025-05-07,Trailhawk 700,1
1494,2025-05-07,Kids Explorer 20,34
1495,2025-05-08,Kids Explorer 20,1
1496,2025-05-08,Coastal Cruiser,1
1497,2025-05-09,Metro Commuter,2
1498,2025-05-09,Coastal Cruiser,3
1499,2025-05-10,Summit Climber,1
1500,2025-05-11,Metro Commuter,3
1501,2025-05-11,Metro Commuter,4
1502,2025-05-11,Coastal Cruiser,2
1503,2025-05-12,Metro Commuter,2
1504,2025-05-12,Metro Commuter,1
1505,2025-05-12,Trailhawk 700,2
1506,2025-05-12,Metro Commuter,3
1507,2025-05-13,Trailhawk 700,1
1508,2025-05-13,Coastal Cruiser,1
1509,2025-05-13,Coastal Cruiser,1
1510,2025-05-13,Coastal Cruiser,1
1511,2025-05-13,Summit Climber,1
1512,2025-05-13,Metro Commuter,1
1513,2025-05-13,Metro Commuter,5
1514,2025-05-14,Metro Commuter,3
1515,2025-05-15,Gravel Voyager,2
1516,2025-05-15,Coastal Cruiser,1
1517,2025-05-15,Kids Explorer 20,2
1518,2025-05-15,Coastal Cruiser,1
1519,2025-05-16,Summit Climber,5
1520,2025-05-16,Trailhawk 700,1
1521,2025-05-16,Kids Explorer 20,2
1522,2025-05-17,Coastal Cruiser,1
1523,2025-05-17,Coastal Cruiser,2
1524,2025-05-17,Metro Commuter,28
1525,2025-05-17,Coastal Cruiser,1
1526,2025-05-17,Metro Commuter,49
1527,2025-05-17,Gravel Voyager,3
1528,2025-05-17,Gravel Voyager,2
1529,2025-05-17,Summit Climber,1
1530,2025-05-17,Gravel Voyager,3
1531,2025-05-17,Coastal Cruiser,1
1532,2025-05-18,Metro Commuter,2
1533,2025-05-18,Trailhawk 700,4
1534,2025-05-18,Trailhawk 700,5
1535,2025-05-18,Coastal Cruiser,5
1536,2025-05-18,Metro Commuter,1
1537,2025-05-19,Trailhawk 700,1
1538,2025-05-19,Coastal Cruiser,4
1539,2025-05-19,Coastal Cruiser,11
1540,2025-05-20,Gravel Voyager,1
1541,2025-05-20,Metro Commuter,4
1542,2025-05-20,Kids Explorer 20,3
1543,2025-05-21,Metro Commuter,3
1544,2025-05-22,Trailhawk 700,1
1545,2025-05-22,Gravel Voyager,2
1546,2025-05-22,Coastal Cruiser,2
1547,2025-05-22,Metro Commuter,1
1548,2025-05-23,Summit Climber,1
1549,2025-05-23,Summit Climber,1
1550,2025-05-23,Trailhawk 700,1
1551,2025-05-24,Trailhawk 700,4
1552,2025-05-24,Kids Explorer 20,1
1553,2025-05-25,Metro Commuter,3
1554,2025-05-25,Metro Commuter,2
1555,2025-05-25,Coastal Cruiser,1
1556,2025-05-25,Summit Climber,1
1557,2025-05-26,Metro Commuter,3
1558,2025-05-26,Kids Explorer 20,1
1559,2025-05-27,Coastal Cruiser,1
1560,2025-05-27,Kids Explorer 20,1
1561,2025-05-28,Coastal Cruiser,1
1562,2025-05-28,Metro Commuter,23
1563,2025-05-28,Metro Commuter,2
1564,2025-05-28,Trailhawk 700,4
1565,2025-05-28,Metro Commuter,4
1566,2025-05-28,Kids Explorer 20,1
1567,2025-05-29,Trailhawk 700,2
1568,2025-05-29,Kids Explorer 20,2
1569,2025-05-30,Gravel Voyager,1
1570,2025-05-30,Gravel Voyager,1
1571,2025-05-30,Trailhawk 700,3
1572,2025-05-31,Trailhawk 700,1
1573,2025-05-31,Trailhawk 700,4
1574,2025-05-31,Gravel Voyager,1
1575,2025-05-31,Trailhawk 700,1
1576,2025-06-01,Summit Climber,1
1577,2025-06-01,Gravel Voyager,1
1578,2025-06-01,Metro Commuter,3
1579,2025-06-01,Metro Commuter,1
1580,2025-06-02,Summit Climber,2
1581,2025-06-03,Trailhawk 700,2
1582,2025-06-03,Summit Climber,2
1583,2025-06-03,Summit Climber,1
1584,2025-06-03,Coastal Cruiser,3
1585,2025-06-04,Trailhawk 700,46
1586,2025-06-04,Gravel Voyager,4
1587,2025-06-04,Trailhawk 700,1
1588,2025-06-05,Metro Commuter,1
1589,2025-06-05,Metro Commuter,10
1590,2025-06-05,Gravel Voyager,1
1591,2025-06-05,Gravel Voyager,2
1592,2025-06-05,Kids Explorer 20,3
1593,2025-06-06,Metro Commuter,1
1594,2025-06-06,Coastal Cruiser,2
1595,2025-06-06,Coastal Cruiser,3
1596,2025-06-06,Kids Explorer 20,1
1597,2025-06-06,Coastal Cruiser,2
1598,2025-06-07,Metro Commuter,1
1599,2025-06-07,Metro Commuter,2
1600,2025-06-07,Coastal Cruiser,1
1601,2025-06-07,Kids Explorer 20,18
1602,2025-06-08,Coastal Cruiser,1
1603,2025-06-08,Kids Explorer 20,1
1604,2025-06-08,Kids Explorer 20,3
1605,2025-06-08,Metro Commuter,3
1606,2025-06-08,Trailhawk 700,2
1607,2025-06-08,Trailhawk 700,1
1608,2025-06-08,Metro Commuter,2
1609,2025-06-09,Trailhawk 700,5
1610,2025-06-09,Kids Explorer 20,4
1611,2025-06-09,Gravel Voyager,1
1612,2025-06-09,Kids Explorer 20,2
1613,2025-06-10,Gravel Voyager,4
1614,2025-06-10,Gravel Voyager,2
1615,2025-06-10,Trailhawk 700,4
1616,2025-06-11,Metro Commuter,5
1617,2025-06-11,Kids Explorer 20,35
1618,2025-06-11,Gravel Voyager,2
1619,2025-06-12,Metro Commuter,3
1620,2025-06-13,Trailhawk 700,1
1621,2025-06-13,Gravel Voyager,1
1622,2025-06-13,Coastal Cruiser,3
1623,2025-06-14,Trailhawk 700,2
1624,2025-06-14,Metro Commuter,47
1625,2025-06-15,Gravel Voyager,1
1626,2025-06-15,Trailhawk 700,19
1627,2025-06-16,Coastal Cruiser,1
1628,2025-06-16,Kids Explorer 20,1
1629,2025-06-16,Summit Climber,5
1630,2025-06-16,Trailhawk 700,2
1631,2025-06-16,Trailhawk 700,4
1632,2025-06-17,Trailhawk 700,2
1633,2025-06-18,Coastal Cruiser,1
1634,2025-06-19,Metro Commuter,1
1635,2025-06-19,Coastal Cruiser,2
1636,2025-06-20,Gravel Voyager,2
1637,2025-06-20,Coastal Cruiser,21
1638,2025-06-20,Kids Explorer 20,2
1639,2025-06-21,Gravel Voyager,1
1640,2025-06-22,Kids Explorer 20,2
1641,2025-06-22,Kids Explorer 20,3
1642,2025-06-23,Gravel Voyager,1
1643,2025-06-23,Gravel Voyager,1
1644,2025-06-23,Trailhawk 700,5
1645,2025-06-24,Metro Commuter,11
1646,2025-06-24,Metro Commuter,5
1647,2025-06-25,Gravel Voyager,1
1648,2025-06-25,Coastal Cruiser,49
1649,2025-06-25,Trailhawk 700,3
1650,2025-06-25,Trailhawk 700,1
1651,2025-06-26,Summit Climber,1
1652,2025-06-26,Trailhawk 700,1
1653,2025-06-28,Gravel Voyager,1
1654,2025-06-28,Trailhawk 700,1
1655,2025-06-29,Kids Explorer 20,38
1656,2025-06-29,Trailhawk 700,4
1657,2025-06-29,Coastal Cruiser,1
1658,2025-06-30,Trailhawk 700,1
1659,2025-06-30,Metro Commuter,1
1660,2025-07-02,Trailhawk 700,3
1661,2025-07-02,Coastal Cruiser,3
1662,2025-07-02,Metro Commuter,25
1663,2025-07-03,Kids Explorer 20,1
1664,2025-07-03,Trailhawk 700,2
1665,2025-07-03,Metro Commuter,1
1666,2025-07-03,Trailhawk 700,1
1667,2025-07-03,Coastal Cruiser,1
1668,2025-07-03,Coastal Cruiser,3
1669,2025-07-03,Trailhawk 700,4
1670,2025-07-03,Trailhawk 700,4
1671,2025-07-03,Trailhawk 700,1
1672,2025-07-04,Summit Climber,1
1673,2025-07-04,Kids Explorer 20,1
1674,2025-07-04,Trailhawk 700,2
1675,2025-07-04,Gravel Voyager,3
1676,2025-07-05,Trailhawk 700,2
1677,2025-07-06,Kids Explorer 20,2
1678,2025-07-06,Coastal Cruiser,1
1679,2025-07-06,Metro Commuter,3
1680,2025-07-07,Trailhawk 700,2
1681,2025-07-07,Kids Explorer 20,1
1682,2025-07-07,Gravel Voyager,1
1683,2025-07-07,Metro Commuter,4
1684,2025-07-07,Trailhawk 700,1
1685,2025-07-08,Gravel Voyager,2
1686,2025-07-09,Coastal Cruiser,1
1687,2025-07-10,Kids Explorer 20,1
1688,2025-07-10,Metro Commuter,2
1689,2025-07-10,Gravel Voyager,2
1690,2025-07-11,Summit Climber,16
1691,2025-07-11,Coastal Cruiser,1
1692,2025-07-11,Coastal Cruiser,4
1693,2025-07-11,Trailhawk 700,4
1694,2025-07-12,Coastal Cruiser,3
1695,2025-07-12,Trailhawk 700,1
1696,2025-07-13,Kids Explorer 20,38
1697,2025-07-14,Trailhawk 700,1
1698,2025-07-14,Coastal Cruiser,1
1699,2025-07-15,Trailhawk 700,5
1700,2025-07-15,Metro Commuter,1
1701,2025-07-16,Kids Explorer 20,1
1702,2025-07-16,Trailhawk 700,2
1703,2025-07-17,Trailhawk 700,1
1704,2025-07-17,Metro Commuter,40
1705,2025-07-18,Trailhawk 700,3
1706,2025-07-18,Gravel Voyager,1
1707,2025-07-19,Trailhawk 700,2
1708,2025-07-19,Kids Explorer 20,1
1709,2025-07-20,Metro Commuter,4
1710,2025-07-20,Gravel Voyager,3
1711,2025-07-21,Gravel Voyager,36
1712,2025-07-21,Coastal Cruiser,1
1713,2025-07-22,Kids Explorer 20,3
1714,2025-07-22,Trailhawk 700,3
1715,2025-07-22,Coastal Cruiser,1
1716,2025-07-22,Metro Commuter,4
1717,2025-07-23,Kids Explorer 20,41
1718,2025-07-23,Trailhawk 700,4
1719,2025-07-23,Metro Commuter,1
1720,2025-07-23,Metro Commuter,21
1721,2025-07-24,Metro Commuter,1
1722,2025-07-24,Summit Climber,1
1723,2025-07-24,Kids Explorer 20,3
1724,2025-07-24,Summit Climber,1
1725,2025-07-24,Trailhawk 700,34
1726,2025-07-24,Summit Climber,2
1727,2025-07-25,Coastal Cruiser,5
1728,2025-07-25,Gravel Voyager,3
1729,2025-07-26,Gravel Voyager,1
1730,2025-07-26,Coastal Cruiser,1
1731,2025-07-26,Coastal Cruiser,4
1732,2025-07-26,Summit Climber,37
1733,2025-07-27,Trailhawk 700,3
1734,2025-07-27,Kids Explorer 20,3
1735,2025-07-27,Metro Commuter,2
1736,2025-07-27,Coastal Cruiser,4
1737,2025-07-28,Summit Climber,4
1738,2025-07-29,Metro Commuter,1
1739,2025-07-29,Summit Climber,2
1740,2025-07-29,Coastal Cruiser,1
1741,2025-07-29,Metro Commuter,1
1742,2025-07-29,Gravel Voyager,2
1743,2025-07-30,Trailhawk 700,1
1744,2025-07-30,Coastal Cruiser,2
1745,2025-07-30,Metro Commuter,1
1746,2025-07-31,Metro Commuter,1
1747,2025-07-31,Summit Climber,1
1748,2025-07-31,Trailhawk 700,3
1749,2025-07-31,Trailhawk 700,1
1750,2025-07-31,Trailhawk 700,5
1751,2025-08-01,Metro Commuter,1
1752,2025-08-01,Metro Commuter,2
1753,2025-08-02,Kids Explorer 20,3
1754,2025-08-02,Coastal Cruiser,1
1755,2025-08-03,Coastal Cruiser,2
1756,2025-08-03,Gravel Voyager,3
1757,2025-08-03,Metro Commuter,2
1758,2025-08-03,Trailhawk 700,4
1759,2025-08-04,Trailhawk 700,3
1760,2025-08-04,Trailhawk 700,2
1761,2025-08-05,Gravel Voyager,2
1762,2025-08-05,Kids Explorer 20,2
1763,2025-08-05,Gravel Voyager,4
1764,2025-08-06,Summit Climber,3
1765,2025-08-07,Kids Explorer 20,1
1766,2025-08-07,Trailhawk 700,1
1767,2025-08-08,Metro Commuter,3
1768,2025-08-08,Trailhawk 700,1
1769,2025-08-08,Metro Commuter,2
1770,2025-08-08,Metro Commuter,1
1771,2025-08-09,Metro Commuter,1
1772,2025-08-10,Metro Commuter,1
1773,2025-08-10,Kids Explorer 20,2
1774,2025-08-10,Gravel Voyager,1
1775,2025-08-10,Coastal Cruiser,3
1776,2025-08-10,Trailhawk 700,4
1777,2025-08-10,Gravel Voyager,1
1778,2025-08-10,Kids Explorer 20,2
1779,2025-08-11,Trailhawk 700,1
1780,2025-08-11,Summit Climber,1
1781,2025-08-11,Summit Climber,2
1782,2025-08-11,Metro Commuter,1
1783,2025-08-11,Summit Climber,2
1784,2025-08-11,Gravel Voyager,1
1785,2025-08-11,Metro Commuter,1
1786,2025-08-12,Trailhawk 700,2
1787,2025-08-12,Metro Commuter,34
1788,2025-08-13,Metro Commuter,1
1789,2025-08-13,Summit Climber,1
1790,2025-08-14,Trailhawk 700,1
1791,2025-08-14,Coastal Cruiser,5
1792,2025-08-15,Trailhawk 700,2
1793,2025-08-15,Gravel Voyager,1
1794,2025-08-18,Trailhawk 700,3
1795,2025-08-18,Metro Commuter,1
1796,2025-08-18,Metro Commuter,2
1797,2025-08-19,Summit Climber,4
1798,2025-08-20,Metro Commuter,1
1799,2025-08-20,Gravel Voyager,1
1800,2025-08-21,Gravel Voyager,4
1801,2025-08-21,Trailhawk 700,1
1802,2025-08-21,Metro Commuter,2
1803,2025-08-21,Coastal Cruiser,2
1804,2025-08-22,Coastal Cruiser,1
1805,2025-08-23,Gravel Voyager,3
1806,2025-08-23,Coastal Cruiser,2
1807,2025-08-23,Gravel Voyager,2
1808,2025-08-23,Summit Climber,17
1809,2025-08-23,Gravel Voyager,5
1810,2025-08-24,Trailhawk 700,1
1811,2025-08-24,Metro Commuter,1
1812,2025-08-24,Metro Commuter,3
1813,2025-08-24,Summit Climber,3
1814,2025-08-25,Metro Commuter,26
1815,2025-08-26,Metro Commuter,2
1816,2025-08-26,Trailhawk 700,1
1817,2025-08-26,Kids Explorer 20,4
1818,2025-08-27,Kids Explorer 20,3
1819,2025-08-27,Coastal Cruiser,2
1820,2025-08-27,Gravel Voyager,43
1821,2025-08-28,Trailhawk 700,4
1822,2025-08-28,Gravel Voyager,2
1823,2025-08-28,Trailhawk 700,1
1824,2025-08-28,Trailhawk 700,2
1825,2025-08-29,Summit Climber,1
1826,2025-08-29,Trailhawk 700,1
1827,2025-08-30,Trailhawk 700,14
1828,2025-08-30,Trailhawk 700,1
1829,2025-08-30,Metro Commuter,43
1830,2025-08-30,Coastal Cruiser,1
1831,2025-08-31,Trailhawk 700,1
1832,2025-08-31,Metro Commuter,1
1833,2025-08-31,Coastal Cruiser,2
1834,2025-08-31,Trailhawk 700,2
1835,2025-08-31,Summit Climber,3
1836,2025-08-31,Metro Commuter,3
1837,2025-09-01,Trailhawk 700,4
1838,2025-09-01,Coastal Cruiser,2
1839,2025-09-01,Trailhawk 700,1
1840,2025-09-01,Metro Commuter,1
1841,2025-09-01,Coastal Cruiser,10
1842,2025-09-01,Metro Commuter,1
1843,2025-09-01,Summit Climber,4
1844,2025-09-02,Coastal Cruiser,3
1845,2025-09-02,Metro Commuter,5
1846,2025-09-03,Summit Climber,3
1847,2025-09-03,Gravel Voyager,4
1848,2025-09-04,Metro Commuter,1
1849,2025-09-04,Trailhawk 700,3
1850,2025-09-04,Metro Commuter,2
1851,2025-09-04,Gravel Voyager,1
1852,2025-09-04,Kids Explorer 20,3
1853,2025-09-04,Kids Explorer 20,1
1854,2025-09-05,Trailhawk 700,3
1855,2025-09-05,Metro Commuter,2
1856,2025-09-07,Trailhawk 700,1
1857,2025-09-08,Coastal Cruiser,2
1858,2025-09-09,Gravel Voyager,1
1859,2025-09-09,Coastal Cruiser,1
1860,2025-09-10,Kids Explorer 20,2
1861,2025-09-10,Kids Explorer 20,3
1862,2025-09-10,Gravel Voyager,1
1863,2025-09-10,Coastal Cruiser,40
1864,2025-09-10,Coastal Cruiser,4
1865,2025-09-11,Trailhawk 700,46
1866,2025-09-11,Metro Commuter,23
1867,2025-09-12,Trailhawk 700,1
1868,2025-09-12,Kids Explorer 20,42
1869,2025-09-12,Gravel Voyager,18
1870,2025-09-12,Gravel Voyager,4
1871,2025-09-12,Gravel Voyager,3
1872,2025-09-13,Trailhawk 700,1
1873,2025-09-13,Kids Explorer 20,2
1874,2025-09-13,Summit Climber,19
1875,2025-09-14,Gravel Voyager,4
1876,2025-09-14,Gravel Voyager,1
1877,2025-09-14,Gravel Voyager,1
1878,2025-09-14,Kids Explorer 20,3
1879,2025-09-14,Kids Explorer 20,1
1880,2025-09-14,Gravel Voyager,1
1881,2025-09-15,Gravel Voyager,1
1882,2025-09-15,Trailhawk 700,1
1883,2025-09-15,Trailhawk 700,1
1884,2025-09-15,Trailhawk 700,1
1885,2025-09-15,Trailhawk 700,1
1886,2025-09-16,Kids Explorer 20,1
1887,2025-09-17,Coastal Cruiser,2
1888,2025-09-17,Kids Explorer 20,1
1889,2025-09-19,Summit Climber,1
1890,2025-09-19,Gravel Voyager,2
1891,2025-09-19,Trailhawk 700,1
1892,2025-09-20,Gravel Voyager,1
1893,2025-09-20,Coastal Cruiser,4
1894,2025-09-20,Trailhawk 700,1
1895,2025-09-21,Metro Commuter,4
1896,2025-09-21,Metro Commuter,3
1897,2025-09-22,Gravel Voyager,2
1898,2025-09-22,Metro Commuter,3
1899,2025-09-22,Kids Explorer 20,4
1900,2025-09-22,Summit Climber,27
1901,2025-09-22,Coastal Cruiser,26
1902,2025-09-22,Trailhawk 700,1
1903,2025-09-22,Metro Commuter,1
1904,2025-09-22,Summit Climber,1
1905,2025-09-23,Coastal Cruiser,2
1906,2025-09-23,Kids Explorer 20,1
1907,2025-09-23,Gravel Voyager,2
1908,2025-09-25,Summit Climber,1
1909,2025-09-25,Coastal Cruiser,3
1910,2025-09-26,Metro Commuter,1
1911,2025-09-26,Metro Commuter,1
1912,2025-09-26,Metro Commuter,5
1913,2025-09-26,Metro Commuter,3
1914,2025-09-27,Gravel Voyager,4
1915,2025-09-28,Summit Climber,2
1916,2025-09-28,Gravel Voyager,1
1917,2025-09-28,Summit Climber,3
1918,2025-09-29,Gravel Voyager,3
1919,2025-09-29,Metro Commuter,1
1920,2025-09-29,Metro Commuter,2
1921,2025-09-29,Trailhawk 700,1
1922,2025-09-29,Coastal Cruiser,1
1923,2025-09-29,Gravel Voyager,1
1924,2025-09-29,Coastal Cruiser,50
1925,2025-09-29,Trailhawk 700,4
1926,2025-10-01,Coastal Cruiser,5
1927,2025-10-01,Metro Commuter,38
1928,2025-10-01,Gravel Voyager,1
1929,2025-10-01,Gravel Voyager,2
1930,2025-10-01,Summit Climber,2
1931,2025-10-01,Gravel Voyager,2
1932,2025-10-01,Summit Climber,3
1933,2025-10-02,Trailhawk 700,1
1934,2025-10-02,Trailhawk 700,3
1935,2025-10-03,Gravel Voyager,2
1936,2025-10-03,Trailhawk 700,2
1937,2025-10-03,Trailhawk 700,1
1938,2025-10-04,Trailhawk 700,1
1939,2025-10-04,Coastal Cruiser,2
1940,2025-10-05,Gravel Voyager,1
1941,2025-10-05,Summit Climber,2
1942,2025-10-06,Gravel Voyager,3
1943,2025-10-07,Gravel Voyager,3
1944,2025-10-07,Metro Commuter,5
1945,2025-10-07,Trailhawk 700,1
1946,2025-10-08,Trailhawk 700,2
1947,2025-10-08,Kids Explorer 20,2
1948,2025-10-08,Metro Commuter,4
1949,2025-10-09,Metro Commuter,1
1950,2025-10-09,Gravel Voyager,1
1951,2025-10-09,Trailhawk 700,3
1952,2025-10-09,Kids Explorer 20,2
1953,2025-10-09,Gravel Voyager,3
1954,2025-10-10,Trailhawk 700,22
1955,2025-10-10,Metro Commuter,4
1956,2025-10-10,Kids Explorer 20,3
1957,2025-10-10,Gravel Voyager,1
1958,2025-10-11,Trailhawk 700,1
1959,2025-10-11,Trailhawk 700,1
1960,2025-10-11,Coastal Cruiser,2
1961,2025-10-11,Coastal Cruiser,1
1962,2025-10-12,Metro Commuter,2
1963,2025-10-12,Kids Explorer 20,2
1964,2025-10-13,Metro Commuter,1
1965,2025-10-14,Gravel Voyager,1
1966,2025-10-14,Metro Commuter,1
1967,2025-10-14,Metro Commuter,3
1968,2025-10-15,Kids Explorer 20,1
1969,2025-10-15,Metro Commuter,1
1970,2025-10-15,Kids Explorer 20,1
1971,2025-10-15,Kids Explorer 20,3
1972,2025-10-16,Gravel Voyager,2
1973,2025-10-16,Kids Explorer 20,3
1974,2025-10-17,Summit Climber,1
1975,2025-10-17,Trailhawk 700,1
1976,2025-10-17,Summit Climber,3
1977,2025-10-18,Gravel Voyager,2
1978,2025-10-18,Trailhawk 700,1
1979,2025-10-18,Coastal Cruiser,2
1980,2025-10-19,Kids Explorer 20,3
1981,2025-10-19,Trailhawk 700,39
1982,2025-10-19,Coastal Cruiser,1
1983,2025-10-20,Coastal Cruiser,1
1984,2025-10-20,Metro Commuter,1
1985,2025-10-20,Trailhawk 700,2
1986,2025-10-20,Coastal Cruiser,4
1987,2025-10-21,Gravel Voyager,1
1988,2025-10-21,Metro Commuter,3
1989,2025-10-21,Metro Commuter,1
1990,2025-10-21,Coastal Cruiser,3
1991,2025-10-22,Trailhawk 700,29
1992,2025-10-22,Trailhawk 700,1
1993,2025-10-22,Gravel Voyager,3
1994,2025-10-22,Coastal Cruiser,1
1995,2025-10-23,Coastal Cruiser,2
1996,2025-10-23,Gravel Voyager,1
1997,2025-10-24,Coastal Cruiser,1
1998,2025-10-24,Gravel Voyager,1
1999,2025-10-24,Metro Commuter,2
2000,2025-10-24,Trailhawk 700,4
2001,2025-10-25,Coastal Cruiser,3
2002,2025-10-25,Summit Climber,2
2003,2025-10-26,Trailhawk 700,15
2004,2025-10-27,Coastal Cruiser,3
2005,2025-10-27,Gravel Voyager,1
2006,2025-10-27,Gravel Voyager,4
2007,2025-10-27,Summit Climber,1
2008,2025-10-27,Trailhawk 700,3
2009,2025-10-27,Trailhawk 700,3
2010,2025-10-27,Coastal Cruiser,2
2011,2025-10-27,Kids Explorer 20,4
2012,2025-10-28,Metro Commuter,1
2013,2025-10-28,Metro Commuter,2
2014,2025-10-29,Trailhawk 700,1
2015,2025-10-29,Metro Commuter,2
2016,2025-10-29,Metro Commuter,2
2017,2025-10-30,Coastal Cruiser,1
2018,2025-10-30,Summit Climber,1
2019,2025-10-31,Summit Climber,1
2020,2025-10-31,Metro Commuter,4
2021,2025-10-31,Coastal Cruiser,5
2022,2025-10-31,Kids Explorer 20,11
2023,2025-11-01,Trailhawk 700,3
2024,2025-11-01,Metro Commuter,1
2025,2025-11-01,Gravel Voyager,3
2026,2025-11-01,Coastal Cruiser,3
2027,2025-11-02,Summit Climber,1
2028,2025-11-02,Gravel Voyager,5
2029,2025-11-02,Coastal Cruiser,4
2030,2025-11-03,Metro Commuter,2
2031,2025-11-03,Metro Commuter,27
2032,2025-11-03,Summit Climber,1
2033,2025-11-04,Summit Climber,1
2034,2025-11-04,Metro Commuter,3
2035,2025-11-04,Trailhawk 700,3
2036,2025-11-05,Gravel Voyager,1
2037,2025-11-05,Trailhawk 700,2
2038,2025-11-05,Gravel Voyager,4
2039,2025-11-05,Trailhawk 700,1
2040,2025-11-05,Gravel Voyager,1
2041,2025-11-05,Metro Commuter,1
2042,2025-11-06,Gravel Voyager,2
2043,2025-11-06,Metro Commuter,1
2044,2025-11-06,Metro Commuter,15
2045,2025-11-06,Kids Explorer 20,1
2046,2025-11-07,Gravel Voyager,3
2047,2025-11-07,Metro Commuter,1
2048,2025-11-07,Summit Climber,1
2049,2025-11-08,Gravel Voyager,2
2050,2025-11-08,Summit Climber,2
2051,2025-11-09,Coastal Cruiser,2
2052,2025-11-10,Trailhawk 700,3
2053,2025-11-10,Metro Commuter,1
2054,2025-11-10,Summit Climber,4
2055,2025-11-11,Kids Explorer 20,1
2056,2025-11-11,Coastal Cruiser,1
2057,2025-11-12,Trailhawk 700,1
